,RedFighter,BlueFighter,RedOdds,BlueOdds,Date,Winner,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,Finish,FinishRoundTime,TotalFightTimeSecs
6170,Chad Mendes,Rani Yahya,-540.0,460.0,2011-08-06,Red,False,Featherweight,1,3,0,1,0,40.0,0.68,2.0,3.0,0.27,1,0,3,0,0,0,1,0,0,0,1,1.0,167.64,170.18,135,0,1,0,56.0,0.45,0.0,4.0,0.4,1,0,3,0,0,0,1,0,0,0,1,1.0,167.64,167.64,145,26,26,U-DEC,5:00,900.0
6171,Ivan Menjivar,Nick Pace,-164.0,154.0,2011-08-06,Red,False,Bantamweight,1,3,0,1,0,18.0,0.4,1.0,7.0,0.77,1,0,3,0,0,0,0,0,1,0,1,1.0,170.18,172.72,135,0,1,0,8.0,0.415,1.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,1.0,167.64,162.56,145,29,24,U-DEC,5:00,900.0
6172,Johny Hendricks,Mike Pierce,-142.0,132.0,2011-08-06,Red,False,Welterweight,1,3,0,3,0,34.0,0.496,0.6,3.8,0.56,3,1,14,0,0,0,2,1,1,0,4,1.0,172.72,177.8,170,0,1,0,28.0,0.607,0.8333,3.5,0.327,4,1,13,0,1,0,1,3,0,0,5,0.0,175.26,175.26,185,27,30,S-DEC,5:00,900.0
6173,Mike Brown,Nam Phan,-210.0,190.0,2011-08-06,Red,False,Featherweight,1,3,1,0,0,102.0,0.44,1.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,1.0,167.64,177.8,135,3,0,0,32.0,0.64,0.0,2.0,0.583,0,3,7,0,0,0,0,0,0,0,0,1.0,167.64,177.8,145,35,28,U-DEC,5:00,900.0
6174,Rafael Natal,Paul Bradley,130.0,-140.0,2011-08-06,Red,False,Middleweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,175.26,183.0,170,2,0,0,20.5,0.415,0.0,3.5,0.42,0,2,6,0,0,0,0,0,0,0,0,1.0,182.88,193.04,185,28,28,U-DEC,5:00,900.0
6175,Dominick Cruz,Urijah Faber,-185.0,170.0,2011-07-02,Red,True,Bantamweight,1,5,0,1,0,49.0,0.44,0.0,2.0,0.18,1,0,3,0,0,0,1,0,0,0,1,1.0,167.64,170.18,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,172.72,172.72,135,26,32,U-DEC,5:00,1500.0
6176,Wanderlei Silva,Chris Leben,-200.0,185.0,2011-07-02,Blue,False,Middleweight,1,3,1,0,0,27.6471,0.438,0.4706,0.8824,0.386,5,6,36,0,0,1,2,6,2,0,11,0.0,180.34,187.96,185,0,1,0,22.25,0.41,0.125,0.25,0.25,1,5,18,1,0,0,1,2,0,0,3,1.0,180.34,187.96,205,34,30,KO/TKO,0:27,27.0
6177,Dennis Siver,Matt Wiman,-105.0,-105.0,2011-07-02,Red,False,Lightweight,1,3,0,3,0,31.5,0.487,1.3,1.7,0.514,4,3,22,0,0,0,3,2,2,0,7,1.0,177.8,172.72,155,0,3,0,32.7273,0.319,0.2727,0.3636,0.173,3,4,23,0,0,0,2,3,2,0,7,1.0,167.64,177.8,145,32,27,U-DEC,5:00,900.0
6178,Tito Ortiz,Ryan Bader,500.0,-600.0,2011-07-02,Red,False,Light Heavyweight,1,3,1,0,0,27.8333,0.37,0.3333,2.6667,0.35,5,1,15,1,0,0,3,2,0,0,5,1.0,187.96,187.96,205,5,0,0,27.7391,0.539,0.2609,2.3478,0.547,6,9,58,10,0,2,3,7,1,1,14,1.0,190.5,187.96,205,36,28,SUB,1:56,116.0
6179,Carlos Condit,Dong Hyun Kim,101.0,-111.0,2011-07-02,Red,False,Welterweight,1,3,0,3,0,31.0,0.573,0.6667,3.5,0.585,3,1,18,0,0,1,3,1,0,0,5,0.0,187.96,193.04,170,0,3,0,40.0,0.41,1.25,1.0,0.313,3,1,10,0,0,1,0,2,0,0,3,1.0,187.96,190.5,170,27,29,KO/TKO,2:58,178.0
6180,Melvin Guillard,Shane Roller,-280.0,255.0,2011-07-02,Red,False,Lightweight,1,3,0,1,0,26.0,0.24,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,1.0,177.8,182.88,155,0,4,0,18.3077,0.395,0.0769,1.0,0.404,4,4,22,0,0,2,1,5,0,1,9,1.0,175.26,172.72,155,28,31,KO/TKO,2:12,132.0
6181,George Sotiropoulos,Rafael Dos Anjos,-215.0,195.0,2011-07-02,Blue,False,Lightweight,1,3,1,0,0,28.5,0.363,1.3333,2.3333,0.392,3,3,17,0,0,0,2,0,1,0,3,0.0,172.72,177.8,170,1,0,0,24.375,0.364,1.5,1.875,0.473,7,1,18,0,0,0,2,1,4,0,7,1.0,177.8,180.34,155,33,26,KO/TKO,0:59,59.0
6182,Brian Bowles,Takeya Mizugaki,-315.0,285.0,2011-07-02,Red,False,Bantamweight,1,3,0,1,0,43.0,0.46,0.0,4.0,1.0,1,0,3,0,0,1,0,0,0,0,1,1.0,170.18,172.72,135,0,1,0,19.0,0.31,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,1.0,170.18,177.8,135,31,27,U-DEC,5:00,900.0
6183,Brad Tavares,Aaron Simpson,205.0,-245.0,2011-07-02,Blue,False,Middleweight,1,3,0,1,0,37.0,0.518,0.1667,3.8333,0.56,3,2,14,0,0,1,1,2,0,0,4,1.0,182.88,185.42,170,0,2,0,20.0,0.61,0.0,1.5,0.25,2,0,4,0,0,0,1,1,0,0,2,1.0,185.42,187.96,185,23,36,U-DEC,5:00,900.0
6184,Anthony Njokuani,Andre Winner,-145.0,135.0,2011-07-02,Red,False,Lightweight,1,3,2,0,0,30.8,0.438,0.0,0.0,0.0,2,3,11,1,0,0,1,1,0,0,2,1.0,180.34,185.42,155,1,0,0,72.0,0.38,0.0,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,1.0,185.42,190.5,155,31,29,U-DEC,5:00,900.0
6185,Jeff Hougland,Donny Walker,160.0,-170.0,2011-07-02,Red,False,Bantamweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,175.26,180.0,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,170.18,172.72,135,32,31,U-DEC,5:00,900.0
6186,Cheick Kongo,Pat Barry,-200.0,185.0,2011-06-26,Red,False,Heavyweight,1,3,0,1,0,21.8,0.412,0.0,0.0,0.0,1,2,10,0,0,0,1,2,0,0,3,1.0,180.34,187.96,235,1,0,0,36.3846,0.595,0.2308,1.6923,0.48,3,5,28,0,1,0,1,5,0,1,8,1.0,193.04,208.28,240,36,31,KO/TKO,2:39,159.0
6187,Charlie Brenneman,Rick Story,415.0,-470.0,2011-06-26,Red,False,Welterweight,1,3,0,6,0,44.1429,0.399,1.2857,3.0,0.627,6,1,19,0,0,2,2,1,1,0,6,0.0,175.26,180.34,170,0,1,0,22.6667,0.543,0.0,3.6667,0.477,1,1,8,0,0,0,2,0,0,0,2,1.0,177.8,182.88,155,30,26,U-DEC,5:00,900.0
6188,Matt Brown,John Howard,235.0,-255.0,2011-06-26,Red,False,Welterweight,1,3,2,0,0,19.0,0.532,0.6667,2.5,0.562,4,2,16,0,0,2,0,2,0,0,4,1.0,170.18,180.34,170,3,0,0,26.0,0.614,1.375,0.5,0.375,3,4,17,0,0,0,0,3,1,0,4,1.0,182.88,190.5,170,30,28,U-DEC,5:00,900.0
6189,Christian Morecraft,Matt Mitrione,235.0,-255.0,2011-06-26,Blue,False,Heavyweight,1,3,0,4,0,37.5,0.57,1.0,0.0,0.0,4,0,8,0,0,0,1,3,0,0,4,,190.5,200.66,265,0,1,0,29.0,0.485,1.5,1.0,0.75,1,1,4,0,0,0,0,0,1,0,1,1.0,198.12,205.74,260,24,32,KO/TKO,4:28,568.0
6190,Tyson Griffin,Manvel Gamburyan,-255.0,215.0,2011-06-26,Red,False,Featherweight,1,3,2,0,0,9.6,0.404,0.8,0.8,0.196,2,3,8,1,0,0,0,0,2,0,2,1.0,165.1,170.18,135,3,0,0,44.9167,0.375,0.8333,1.6667,0.391,4,5,31,0,0,1,4,1,1,0,7,1.0,167.64,172.72,145,27,30,U-DEC,5:00,900.0
6191,Joe Stevenson,Javier Vazquez,-170.0,150.0,2011-06-26,Blue,False,Featherweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,170.18,175.26,145,3,0,0,18.6667,0.48,1.5333,2.0667,0.426,4,7,33,2,0,0,3,1,3,1,8,1.0,170.18,177.8,145,29,33,U-DEC,5:00,900.0
6192,Joe Lauzon,Curt Warburton,-320.0,260.0,2011-06-26,Red,False,Lightweight,1,3,0,1,0,31.5,0.435,1.0,2.5,0.45,1,1,6,0,0,0,1,0,0,0,1,1.0,182.88,185.42,155,1,0,0,13.1111,0.504,2.0,1.7778,0.591,3,3,16,0,0,0,0,2,4,0,6,1.0,177.8,180.34,155,27,30,SUB,1:58,118.0
6193,Daniel Roberts,Rich Attonito,-110.0,-110.0,2011-06-26,Blue,False,Welterweight,1,3,1,0,0,18.3333,0.357,0.0,0.3333,0.11,2,1,8,0,0,0,1,1,0,0,2,1.0,177.8,182.88,170,1,0,0,4.6,0.204,1.4,2.0,0.682,3,2,9,0,0,1,0,0,2,0,3,0.0,177.8,187.96,170,30,34,U-DEC,5:00,900.0
6194,Ricardo Lamas,Matt Grice,-165.0,145.0,2011-06-26,Red,False,Featherweight,1,3,2,0,0,25.75,0.595,0.25,1.0,0.5,1,3,6,0,0,1,0,0,0,0,1,1.0,172.72,177.8,145,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,172.72,180.34,145,29,29,KO/TKO,4:41,281.0
6195,Michael Johnson,Edward Faaloloto,-560.0,430.0,2011-06-26,Red,False,Lightweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,177.8,177.8,155,1,0,0,30.0,0.48,0.0,0.0,0.0,0,1,3,1,0,0,0,0,0,0,0,0.0,177.8,185.42,145,25,26,KO/TKO,4:42,282.0
6196,Shane Carwin,Junior Dos Santos,145.0,-155.0,2011-06-11,Blue,False,Heavyweight,1,3,0,6,0,42.1667,0.53,0.0,0.1667,0.083,6,0,10,0,0,0,1,5,0,0,6,1.0,193.04,195.58,238,1,0,0,22.2,0.51,0.0,0.2,0.1,4,1,6,2,0,0,0,4,0,0,4,1.0,187.96,203.2,265,36,27,U-DEC,5:00,900.0
6197,Kenny Florian,Diego Nunes,-220.0,200.0,2011-06-11,Red,False,Featherweight,1,3,0,1,0,65.0,0.58,0.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,1.0,167.64,170.18,145,1,0,0,24.8,0.458,0.8,1.4,0.445,6,4,34,3,0,0,1,2,7,1,11,0.0,177.8,187.96,145,35,28,U-DEC,5:00,900.0
6198,Mark Munoz,Demian Maia,-150.0,140.0,2011-06-11,Red,False,Middleweight,1,3,0,2,0,16.8,0.477,1.1,2.1,0.403,5,2,23,1,0,0,3,0,5,0,8,0.0,185.42,182.88,170,0,2,0,29.1429,0.467,0.2857,0.8571,0.227,3,2,14,0,0,1,1,3,0,0,5,1.0,182.88,182.88,185,33,33,U-DEC,5:00,900.0
6199,Dave Herman,Jon Olav Einemo,-143.0,133.0,2011-06-11,Red,False,Heavyweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,198.12,206.0,253,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,193.04,193.04,242,26,35,KO/TKO,3:19,499.0
6200,Vagner Rocha,Donald Cerrone,325.0,-400.0,2011-06-11,Blue,False,Lightweight,1,3,0,1,0,37.0,0.5,1.0,3.0,0.75,1,0,2,0,0,0,0,0,1,0,1,1.0,185.42,185.42,155,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,177.8,185.42,155,29,28,U-DEC,5:00,900.0
6201,Yves Edwards,Sam Stout,167.0,-178.0,2011-06-11,Blue,False,Lightweight,1,3,0,1,0,60.7,0.272,0.1,0.2,0.15,2,5,28,0,0,2,3,0,0,0,5,1.0,175.26,177.8,155,0,2,0,24.5833,0.517,0.8333,0.25,0.208,6,4,28,0,0,1,2,3,2,0,8,0.0,175.26,185.42,155,34,27,KO/TKO,3:52,232.0
6202,Jesse Bongfeldt,Chris Weidman,420.0,-475.0,2011-06-11,Blue,False,Middleweight,1,3,0,1,0,45.0,0.42,0.0,5.0,0.62,1,0,3,0,0,0,1,0,0,0,1,1.0,187.96,198.12,185,1,0,0,53.0,0.65,0.0,2.0,0.33,0,1,3,0,0,0,0,0,0,0,0,1.0,182.88,183.0,185,30,26,SUB,4:54,294.0
6203,Mike Massenzio,Krzysztof Soszynski,265.0,-325.0,2011-06-11,Blue,False,Light Heavyweight,1,3,0,1,0,31.1429,0.367,0.8571,0.4286,0.171,3,2,15,0,0,0,1,1,2,1,5,,185.42,195.58,205,2,0,0,2.6667,0.317,1.6667,2.0,0.517,1,2,5,0,0,0,0,0,1,0,1,0.0,187.96,185.42,185,28,33,U-DEC,5:00,900.0
6204,Nick Ring,James Head,-130.0,110.0,2011-06-11,Red,False,Middleweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,185.42,185.42,170,0,1,0,41.0,0.32,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0.0,182.88,187.96,185,32,27,SUB,3:33,813.0
6205,Dustin Poirier,Jason Young,-335.0,275.0,2011-06-11,Red,False,Featherweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,175.26,185.42,145,0,1,0,77.0,0.52,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0.0,175.26,182.88,155,22,24,U-DEC,5:00,900.0
6206,Joey Beltran,Aaron Rosa,115.0,-135.0,2011-06-11,Red,False,Heavyweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,193.04,198.12,205,2,0,0,56.5,0.42,0.0,0.25,0.083,2,2,11,0,0,0,1,1,0,0,2,1.0,185.42,190.5,185,29,28,KO/TKO,1:26,686.0
6207,Darren Elkins,Michihiro Omigawa,175.0,-210.0,2011-06-11,Red,False,Featherweight,1,3,3,0,0,20.6667,0.347,1.6667,0.6667,0.5,0,3,9,0,0,0,0,0,0,0,0,1.0,167.64,172.72,145,1,0,0,0.0,0.0,0.0,1.0,0.75,1,1,2,0,0,0,0,1,0,0,1,1.0,177.8,180.34,145,27,35,U-DEC,5:00,900.0
6208,Ramsey Nijem,Tony Ferguson,-105.0,-115.0,2011-06-04,Blue,True,Welterweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,180.34,193.04,155,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,180.34,190.5,155,23,27,KO/TKO,3:54,234.0
6209,Clay Guida,Anthony Pettis,200.0,-220.0,2011-06-04,Red,False,Lightweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,177.8,182.88,170,0,3,0,28.9231,0.366,0.6923,3.1538,0.422,3,5,33,0,0,2,1,1,4,0,8,1.0,170.18,177.8,155,29,24,U-DEC,5:00,900.0
6210,Ed Herman,Tim Credeur,-130.0,110.0,2011-06-04,Red,False,Middleweight,1,3,1,0,0,30.0,0.283,2.0,0.25,0.25,3,1,8,0,0,0,0,2,1,0,3,1.0,190.5,190.5,185,1,0,0,27.0,0.566,0.7778,2.5556,0.524,3,5,20,1,0,0,1,1,2,0,4,1.0,185.42,195.58,205,30,33,KO/TKO,0:48,48.0
6211,Fabio Maldonado,Kyle Kingsbury,165.0,-190.0,2011-06-04,Blue,False,Light Heavyweight,1,3,0,3,0,30.75,0.438,0.0,2.75,0.255,3,1,10,0,0,1,1,1,0,0,3,1.0,193.04,193.04,205,0,1,0,89.0,0.72,2.0,0.0,0.0,1,0,3,0,0,0,0,1,0,0,1,1.0,185.42,190.5,205,31,29,U-DEC,5:00,900.0
6212,Chuck O'Neil,Chris Cope,-175.0,155.0,2011-06-04,Blue,False,Welterweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,182.88,182.88,170,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,187.96,193.0,170,25,28,U-DEC,5:00,900.0
6213,Danny Downes,Jeremy Stephens,300.0,-360.0,2011-06-04,Blue,False,Lightweight,1,3,0,1,0,30.9091,0.448,0.4545,0.8182,0.373,2,5,28,0,0,1,1,3,0,1,6,1.0,172.72,180.34,145,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,182.88,182.88,155,25,25,U-DEC,5:00,900.0
6214,Josh Grispi,George Roop,-420.0,335.0,2011-06-04,Blue,False,Featherweight,1,3,2,0,0,25.0,0.255,0.0,0.25,0.25,1,3,9,0,0,1,0,0,0,0,1,1.0,185.42,182.88,135,1,0,0,16.0,0.37,2.0,2.0,0.22,0,1,3,0,0,0,0,0,0,0,0,1.0,180.34,187.96,145,22,29,KO/TKO,3:14,794.0
6215,Ryan McGillivray,Shamar Bailey,250.0,-300.0,2011-06-04,Blue,False,Welterweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,175.26,190.5,155,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,180.34,185.0,170,24,28,U-DEC,5:00,900.0
6216,Clay Harvison,Justin Edwards,170.0,-200.0,2011-06-04,Red,False,Welterweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,177.8,177.8,155,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,185.42,187.96,170,30,28,S-DEC,5:00,900.0
6217,Scott Jorgensen,Ken Stone,-460.0,365.0,2011-06-04,Red,False,Bantamweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,172.72,180.34,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,165.1,167.64,135,28,28,KO/TKO,4:01,241.0
6218,Reuben Duran,Francisco Rivera,-230.0,190.0,2011-06-04,Red,False,Bantamweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,172.72,172.72,135,1,0,0,67.0,0.46,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,1.0,170.18,175.26,135,27,29,SUB,1:57,717.0
6219,Rampage Jackson,Matt Hamill,-305.0,275.0,2011-05-28,Red,False,Light Heavyweight,1,3,0,5,0,32.9091,0.41,0.0,2.0,0.501,5,2,23,0,1,0,2,5,0,0,9,1.0,185.42,193.04,205,0,1,0,34.375,0.499,0.0,0.625,0.29,3,2,23,3,0,1,2,3,0,0,6,1.0,185.42,185.42,205,32,34,,,
6220,Frank Mir,Roy Nelson,-120.0,110.0,2011-05-28,Red,False,Heavyweight,1,3,1,0,0,19.0,0.403,0.0,0.3333,0.167,2,1,5,1,0,0,0,2,0,0,2,1.0,182.88,182.88,263,0,1,0,10.7647,0.495,1.1176,0.7059,0.31,4,5,24,4,0,0,1,3,7,0,12,0.0,190.5,200.66,264,32,34,U-DEC,5:00,900.0
6221,Stefan Struve,Travis Browne,118.0,-128.0,2011-05-28,Blue,False,Heavyweight,1,3,1,0,0,20.5,0.36,0.5,1.0,0.33,1,1,4,0,0,0,0,1,0,0,1,1.0,198.12,200.66,255,0,2,0,13.4286,0.487,2.0,0.2857,0.286,3,2,11,0,1,0,0,2,2,0,5,1.0,210.82,213.36,265,23,28,KO/TKO,4:11,251.0
6222,Thiago Alves,Rick Story,-230.0,210.0,2011-05-28,Blue,False,Welterweight,1,3,0,5,0,41.1667,0.405,1.5,2.8333,0.685,5,1,16,0,0,2,1,1,1,0,5,0.0,175.26,180.34,170,0,1,0,31.9286,0.472,0.2857,0.5714,0.357,7,4,33,1,0,0,3,6,0,1,10,1.0,175.26,177.8,170,27,26,U-DEC,5:00,900.0
6223,Brian Stann,Jorge Santiago,-140.0,130.0,2011-05-28,Red,False,Middleweight,1,3,2,0,0,9.6667,0.443,1.0,0.6667,0.667,1,2,6,0,0,0,0,1,0,0,1,1.0,185.42,187.96,170,0,2,0,27.6667,0.43,0.5,0.0,0.0,2,2,14,0,0,0,2,1,1,0,4,1.0,185.42,187.96,205,30,30,KO/TKO,4:29,569.0
6224,Miguel Torres,Demetrious Johnson,-120.0,110.0,2011-05-28,Blue,False,Bantamweight,1,3,0,1,0,38.0,0.37,0.0,10.0,0.66,1,0,3,0,0,0,1,0,0,0,1,1.0,160.02,167.64,125,0,1,0,73.0,0.38,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,1.0,175.26,193.04,135,30,24,U-DEC,5:00,900.0
6225,Kendall Grove,Tim Boetsch,-125.0,115.0,2011-05-28,Blue,False,Middleweight,1,3,1,0,0,28.1667,0.465,0.3333,0.6667,0.167,1,3,12,0,0,0,1,2,0,0,3,1.0,182.88,187.96,185,1,0,0,20.25,0.402,1.4167,0.3333,0.333,3,5,24,1,0,2,1,2,2,0,7,1.0,198.12,200.66,185,28,30,U-DEC,5:00,900.0
6226,Gleison Tibau,Rafaello Oliveira,-430.0,380.0,2011-05-28,Red,False,Lightweight,1,3,1,0,0,34.0,0.357,1.3333,3.3333,0.473,1,2,9,0,0,0,1,0,0,0,1,1.0,172.72,180.34,155,0,1,0,16.8462,0.351,0.7692,4.1538,0.585,3,5,31,0,0,1,4,1,2,0,8,0.0,177.8,180.34,155,27,29,SUB,3:28,508.0
6227,Michael McDonald,Chris Cariaso,-380.0,340.0,2011-05-28,Red,False,Bantamweight,1,3,0,1,0,67.0,0.38,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0.0,160.02,160.02,125,0,1,0,51.0,0.47,3.0,5.0,1.0,1,0,3,0,0,0,1,0,0,0,1,1.0,175.26,177.8,135,20,30,S-DEC,5:00,900.0
6228,Cole Escovedo,Renan Barao,315.0,-345.0,2011-05-28,Blue,False,Bantamweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,167.64,177.8,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,170.18,182.88,135,29,24,U-DEC,5:00,900.0
6229,Georges St-Pierre,Jake Shields,-455.0,405.0,2011-04-30,Red,True,Welterweight,1,5,0,1,0,25.0,0.54,0.0,4.0,0.26,1,0,3,0,0,1,0,0,0,0,1,1.0,182.88,182.88,170,0,8,0,52.4706,0.578,1.2941,3.8824,0.748,8,2,48,10,0,1,7,5,2,0,15,1.0,180.34,193.04,185,29,32,U-DEC,5:00,1500.0
6230,Jose Aldo,Mark Hominick,-500.0,435.0,2011-04-30,Red,True,Featherweight,1,5,0,3,0,24.6667,0.4,0.3333,0.0,0.0,3,0,6,0,0,0,1,1,1,0,3,1.0,172.72,172.72,145,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,170.18,177.8,145,24,28,U-DEC,5:00,1500.0
6231,Lyoto Machida,Randy Couture,-350.0,318.0,2011-04-30,Red,False,Light Heavyweight,1,3,0,3,0,33.6087,0.623,0.4783,2.2609,0.587,7,7,61,16,1,0,4,6,4,1,16,1.0,185.42,190.5,205,2,0,0,39.0,0.617,0.8,1.2,0.465,8,2,26,3,0,0,5,2,1,0,8,0.0,185.42,187.96,185,32,47,KO/TKO,1:05,365.0
6232,Vladimir Matyushenko,Jason Brilz,-102.0,-108.0,2011-04-30,Red,False,Light Heavyweight,1,3,1,0,0,36.6,0.444,1.2,2.2,0.446,2,2,14,0,0,0,2,1,0,0,3,1.0,180.34,180.34,205,0,1,0,20.0,0.437,0.1111,2.1111,0.504,2,3,21,1,0,1,3,2,0,0,6,1.0,182.88,187.96,205,40,35,KO/TKO,0:20,20.0
6233,Mark Bocek,Benson Henderson,140.0,-150.0,2011-04-30,Blue,False,Lightweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,175.26,177.8,170,0,1,0,15.875,0.38,1.25,2.375,0.593,3,3,16,0,0,0,1,0,4,0,5,1.0,172.72,190.5,155,29,27,U-DEC,5:00,900.0
6234,Nate Diaz,Rory MacDonald,127.0,-137.0,2011-04-30,Blue,False,Welterweight,1,3,1,0,0,18.5,0.415,1.0,2.5,0.515,1,1,4,0,0,0,0,0,1,0,1,1.0,182.88,193.04,170,1,0,0,30.9167,0.412,1.25,1.1667,0.457,5,4,27,1,0,1,0,1,6,0,8,0.0,182.88,193.04,170,26,21,U-DEC,5:00,900.0
6235,Jake Ellenberger,Sean Pierson,-200.0,185.0,2011-04-30,Red,False,Welterweight,1,3,0,1,0,112.0,0.44,1.0,1.0,0.33,1,0,3,0,0,0,1,0,0,0,1,0.0,182.88,193.04,170,0,3,0,26.5,0.433,0.75,3.25,0.765,3,1,11,0,0,1,0,1,0,1,3,1.0,175.26,180.34,170,26,35,KO/TKO,2:42,162.0
6236,Daniel Roberts,Claude Patrick,110.0,-120.0,2011-04-30,Blue,False,Welterweight,1,3,0,2,0,18.0,0.645,1.0,2.0,0.55,2,0,5,0,0,0,1,0,1,0,2,1.0,180.34,190.5,170,0,3,0,4.25,0.238,1.5,2.25,0.79,3,1,6,0,0,1,0,0,2,0,3,0.0,177.8,187.96,170,30,30,U-DEC,5:00,900.0
6237,Ivan Menjivar,Charlie Valencia,-185.0,170.0,2011-04-30,Red,False,Bantamweight,1,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,160.02,162.56,135,1,0,0,8.0,0.5,2.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,1.0,167.64,162.56,145,28,36,KO/TKO,1:30,90.0
6238,Jason MacDonald,Ryan Jensen,115.0,-125.0,2011-04-30,Red,False,Middleweight,1,3,1,0,0,14.2857,0.487,0.5714,0.5714,0.333,1,5,10,0,0,0,0,0,2,0,2,1.0,185.42,193.04,185,3,0,0,11.5455,0.608,0.9091,0.7273,0.211,2,6,20,0,0,0,0,2,3,0,5,1.0,190.5,203.2,185,35,33,SUB,1:37,97.0
6239,John Makdessi,Kyle Watson,-170.0,160.0,2011-04-30,Red,False,Lightweight,1,3,0,1,0,72.0,0.53,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,1.0,182.88,178.0,155,0,1,0,74.0,0.58,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,1.0,172.72,172.72,155,25,31,KO/TKO,1:27,687.0
6240,Yves Jabouin,Pablo Garza,-160.0,150.0,2011-04-30,Blue,False,Featherweight,1,3,0,1,0,3.0,0.42,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,1.0,185.42,185.42,145,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0,170.18,172.72,135,31,27,SUB,4:31,271.0
